Dataset	Is.Pilot	Passes.Filters	Protocol	Split	Annotator.ID	Sentence.ID	Pred.Token	Pred.Lemma	Gram.Func	Arg.Phrase	Arg.Tokens.Begin	Arg.Tokens.End	Property	Response	Applicable	Sent.Grammatical
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 1741	1	work	nmod	with sam mones who took great care of me	2	10	manner	1	no	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 1153	2	die	nmod	than all the russians who died in the hands of chechnya - based moslem suicide murderers since that conflict started	10	29	manner	3	no	nan
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 1153	2	die	nmod	than all the russians who died in the hands of chechnya - based moslem suicide murderers since that conflict started	10	29	manner	5	yes	4
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 2240	14	have	nmod	on deal 763736	2	4	manner	1	yes	5
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 2240	14	have	nmod	on deal 763736	2	4	manner	1	no	nan
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 834	4	drape	nmod	over her half - naked body , which was posed as if she had been sexually assaulted	5	21	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 834	4	drape	nmod	over her half - naked body , which was posed as if she had been sexually assaulted	5	21	manner	1	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 1153	2	die	nmod	in africa	8	9	manner	1	yes	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 1153	2	die	nmod	in africa	8	9	manner	1	no	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 2254	1	talk	nmod	with mark at sw gas	2	6	manner	2	yes	3
adjunct	False	False	adjunct	train	20	en-ud-train.conllu 2254	1	talk	nmod	with mark at sw gas	2	6	manner	2	yes	5
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1748	1	serve	nmod	in a great restaurant / fast food style	7	14	manner	1	yes	5
adjunct	False	False	adjunct	test	7	en-ud-test.conllu 1748	1	serve	nmod	in a great restaurant / fast food style	7	14	manner	4	yes	3
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 835	16	say	nmod	in closing arguments	17	19	manner	4	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 835	16	say	nmod	in closing arguments	17	19	manner	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1153	15	die	nmod	in the hands of chechnya - based moslem suicide murderers	16	25	manner	5	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1153	15	die	nmod	in the hands of chechnya - based moslem suicide murderers	16	25	manner	5	yes	5
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 1760	2	provide	nmod	with excellent service	4	6	manner	1	yes	5
adjunct	False	False	adjunct	test	32	en-ud-test.conllu 1760	2	provide	nmod	with excellent service	4	6	manner	2	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 837	10	turn	nmod	after the sentencing	0	2	manner	1	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 837	10	turn	nmod	after the sentencing	0	2	manner	2	yes	3
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 1153	2	die	nmod	in one day	5	7	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1153	2	die	nmod	in one day	5	7	manner	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 837	10	turn	nmod	to claudia vercellotti , a local leader of the survivors network for those abused by priests [ snap ] , who had helped reopen the case	11	36	manner	5	yes	4
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 837	10	turn	nmod	to claudia vercellotti , a local leader of the survivors network for those abused by priests [ snap ] , who had helped reopen the case	11	36	manner	1	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 594	11	launch	nmod	in 2001	0	1	manner	2	yes	3
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 594	11	launch	nmod	in 2001	0	1	manner	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 2260	14	have	nmod	for may 01 sales to southwest gas	5	11	manner	1	no	3
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 2260	14	have	nmod	for may 01 sales to southwest gas	5	11	manner	4	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 594	11	launch	nmod	according to indian army officials	3	7	manner	2	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 594	11	launch	nmod	according to indian army officials	3	7	manner	1	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 83	33	characterize	nmod	by persistent negative tendencies : the morbidity rate is going up , the number of really healthy children is dropping , and disability is increasing	34	58	manner	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 83	33	characterize	nmod	by persistent negative tendencies : the morbidity rate is going up , the number of really healthy children is dropping , and disability is increasing	34	58	manner	5	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 11563	5	post	nmod	by the restaurant	6	8	manner	1	no	4
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 11563	5	post	nmod	by the restaurant	6	8	manner	4	yes	4
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1761	4	make	nmod	for an easy closing	5	8	manner	5	yes	4
adjunct	False	False	adjunct	test	43	en-ud-test.conllu 1761	4	make	nmod	for an easy closing	5	8	manner	5	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 596	8	carry	nmod	after repeated requests from colombo	14	18	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 596	8	carry	nmod	after repeated requests from colombo	14	18	manner	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 11569	5	sign	nmod	for saturday &#39;s 2 pm class &quot; beginning yoga with brittany	7	17	manner	5	yes	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 11569	5	sign	nmod	for saturday &#39;s 2 pm class &quot; beginning yoga with brittany	7	17	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 2260	14	have	nmod	on deal 763736	2	4	manner	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 2260	14	have	nmod	on deal 763736	2	4	manner	3	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 8407	1	be	nmod	between a sussex and silkie	8	12	manner	5	yes	5
adjunct	False	False	adjunct	train	29	en-ud-train.conllu 8407	1	be	nmod	between a sussex and silkie	8	12	manner	5	yes	5
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1830	1	use	nmod	for all of my airport car services and airport transportation needs	5	15	manner	5	yes	5
adjunct	False	False	adjunct	test	20	en-ud-test.conllu 1830	1	use	nmod	for all of my airport car services and airport transportation needs	5	15	manner	5	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 11572	1	wait	nmod	until 2:25 pm	2	4	manner	1	no	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 11572	1	wait	nmod	until 2:25 pm	2	4	manner	4	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 596	8	carry	nmod	by the indian government	10	13	manner	5	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 596	8	carry	nmod	by the indian government	10	13	manner	5	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 8430	1	take	nmod	with my nikon d7000	8	11	manner	5	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 8430	1	take	nmod	with my nikon d7000	8	11	manner	5	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 11576	7	be	nmod	in today &#39;s instant world	0	4	manner	3	no	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 11576	7	be	nmod	in today &#39;s instant world	0	4	manner	2	yes	4
adjunct	False	False	adjunct	test	43	en-ud-test.conllu 1832	1	specialize	nmod	in financial institutions , medical , and retail projects	2	10	manner	5	yes	5
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 1832	1	specialize	nmod	in financial institutions , medical , and retail projects	2	10	manner	5	yes	3
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 2314	3	look	nmod	with one exception	5	7	manner	1	yes	5
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 2314	3	look	nmod	with one exception	5	7	manner	1	no	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 598	6	report	nmod	in the now - defunct asiaweek	7	12	manner	1	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 598	6	report	nmod	in the now - defunct asiaweek	7	12	manner	4	yes	5
adjunct	False	False	adjunct	train	20	en-ud-train.conllu 11602	6	stop	nmod	by the age of 24	0	4	manner	1	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 11602	6	stop	nmod	by the age of 24	0	4	manner	1	no	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 2337	2	do	nmod	several years before the gulf war	10	15	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 2337	2	do	nmod	several years before the gulf war	10	15	manner	1	yes	5
adjunct	False	False	adjunct	test	56	en-ud-test.conllu 1844	2	transform	nmod	into a place of beauty	8	12	manner	5	yes	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 1844	2	transform	nmod	into a place of beauty	8	12	manner	5	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 2354	1	have	nmod	on you plate	4	6	manner	1	no	4
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 2354	1	have	nmod	on you plate	4	6	manner	1	no	4
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 598	6	report	nmod	in 2001	13	14	manner	1	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 598	6	report	nmod	in 2001	13	14	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11615	5	get	nmod	in the past	0	2	manner	1	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 11615	5	get	nmod	in the past	0	2	manner	5	yes	5
adjunct	False	False	adjunct	test	56	en-ud-test.conllu 1845	3	complete	nmod	within one week	4	6	manner	5	yes	5
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1845	3	complete	nmod	within one week	4	6	manner	4	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 8432	4	take	nmod	with my nikon d7000	11	14	manner	5	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 8432	4	take	nmod	with my nikon d7000	11	14	manner	5	yes	4
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 5994	5	swirl	nmod	around your body	6	8	manner	5	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 5994	5	swirl	nmod	around your body	6	8	manner	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1162	4	come	nmod	from the undisputed fact that no defense and no preventive measures can succeed against a determined suicide murderer	5	22	manner	5	yes	4
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 1162	4	come	nmod	from the undisputed fact that no defense and no preventive measures can succeed against a determined suicide murderer	5	22	manner	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 8442	13	clash	nmod	in the photo on the couch	0	5	manner	1	yes	5
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 8442	13	clash	nmod	in the photo on the couch	0	5	manner	1	yes	5
adjunct	False	False	adjunct	test	43	en-ud-test.conllu 1871	2	look	nmod	for the better part of 2 weeks	4	10	manner	1	no	5
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 1871	2	look	nmod	for the better part of 2 weeks	4	10	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 2367	3	ask	nmod	for everyone from britney spears to george bush	4	11	manner	1	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 2367	3	ask	nmod	for everyone from britney spears to george bush	4	11	manner	4	yes	4
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 2368	4	receive	nmod	in all	0	1	manner	1	yes	4
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 2368	4	receive	nmod	in all	0	1	manner	1	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 11645	5	need	nmod	on one order	0	2	manner	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11645	5	need	nmod	on one order	0	2	manner	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 2411	1	work	nmod	for me	2	3	manner	5	yes	5
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 2411	1	work	nmod	for me	2	3	manner	1	no	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 599	22	leave	nmod	in early february 2001	29	32	manner	2	yes	3
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 599	22	leave	nmod	in early february 2001	29	32	manner	1	yes	5
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 11646	1	do	nmod	with no problem	3	5	manner	5	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 11646	1	do	nmod	with no problem	3	5	manner	5	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 8442	13	clash	nmod	with everything else in the shot	14	19	manner	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 8442	13	clash	nmod	with everything else in the shot	14	19	manner	4	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 2453	2	intrigue	nmod	by the competition for trading platforms	3	8	manner	4	yes	5
adjunct	False	False	adjunct	train	20	en-ud-train.conllu 2453	2	intrigue	nmod	by the competition for trading platforms	3	8	manner	1	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 599	22	leave	nmod	aboard the freighter comex - joux 3	33	39	manner	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 599	22	leave	nmod	aboard the freighter comex - joux 3	33	39	manner	5	yes	5
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1889	2	do	nmod	at very reasonable prices	5	8	manner	5	yes	5
adjunct	False	False	adjunct	test	43	en-ud-test.conllu 1889	2	do	nmod	at very reasonable prices	5	8	manner	5	yes	4
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 11653	1	recommend	nmod	to anyone and everyone that needs great work done at a reasonable rate	4	16	manner	5	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11653	1	recommend	nmod	to anyone and everyone that needs great work done at a reasonable rate	4	16	manner	5	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 8444	10	be	nmod	in the standing photo ( from the front )	0	8	manner	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 8444	10	be	nmod	in the standing photo ( from the front )	0	8	manner	1	no	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 248	3	publish	nmod	in agreement with agence global	6	10	manner	5	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 248	3	publish	nmod	in agreement with agence global	6	10	manner	1	yes	5
adjunct	False	False	adjunct	test	7	en-ud-test.conllu 188	1	lie	nmod	to him	2	3	manner	4	yes	3
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 188	1	lie	nmod	to him	2	3	manner	4	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 2503	0	attach	nmod	for your review	1	3	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 2503	0	attach	nmod	for your review	1	3	manner	1	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 11654	1	have	nmod	in us	6	7	manner	2	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11654	1	have	nmod	in us	6	7	manner	5	yes	5
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 8481	3	broadcast	nmod	at a rate of about 60 hz , which is how fast they need to move for us to see them as a moving , flawless picture	4	30	manner	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 8481	3	broadcast	nmod	at a rate of about 60 hz , which is how fast they need to move for us to see them as a moving , flawless picture	4	30	manner	5	yes	5
adjunct	False	False	adjunct	test	32	en-ud-test.conllu 1953	1	order	nmod	from here	4	5	manner	2	yes	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 1953	1	order	nmod	from here	4	5	manner	1	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 601	11	track	nmod	on its journey across the bay of bengal	0	7	manner	2	yes	3
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 601	11	track	nmod	on its journey across the bay of bengal	0	7	manner	1	yes	5
adjunct	False	False	adjunct	train	15	en-ud-train.conllu 601	11	track	nmod	by the indian navy and orissa - based spy planes of india &#39;s aviation research center	12	27	manner	4	yes	nan
adjunct	False	False	adjunct	train	29	en-ud-train.conllu 601	11	track	nmod	by the indian navy and orissa - based spy planes of india &#39;s aviation research center	12	27	manner	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11657	1	pay	nmod	for a truck with a blown motor	5	11	manner	1	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 11657	1	pay	nmod	for a truck with a blown motor	5	11	manner	1	no	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 1961	1	pick	nmod	in yarmouth	5	6	manner	1	yes	5
adjunct	False	False	adjunct	test	1	en-ud-test.conllu 1961	1	pick	nmod	in yarmouth	5	6	manner	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 8545	1	have	nmod	at that time	5	7	manner	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 8545	1	have	nmod	at that time	5	7	manner	1	yes	4
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 603	6	report	nmod	in 1997	0	1	manner	1	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 603	6	report	nmod	in 1997	0	1	manner	2	yes	3
adjunct	False	False	adjunct	test	56	en-ud-test.conllu 198	5	marginalize	nmod	from all accounts	2	4	manner	4	yes	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 198	5	marginalize	nmod	from all accounts	2	4	manner	1	no	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 11661	4	take	nmod	to 2 auto shops	6	9	manner	1	no	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11661	4	take	nmod	to 2 auto shops	6	9	manner	1	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 250	2	be	nmod	in the country	5	7	manner	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 250	2	be	nmod	in the country	5	7	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6053	11	mandate	nmod	as religious people , clergy and lay leaders	0	7	manner	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 6053	11	mandate	nmod	as religious people , clergy and lay leaders	0	7	manner	1	no	5
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 11696	5	wake	nmod	in the middle of the night	7	12	manner	1	no	4
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 11696	5	wake	nmod	in the middle of the night	7	12	manner	1	yes	5
adjunct	False	False	adjunct	test	16	en-ud-test.conllu 199	1	demote	nmod	from his cabinet	18	20	manner	5	yes	4
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 199	1	demote	nmod	from his cabinet	18	20	manner	1	yes	4
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 6053	11	mandate	nmod	by faith	12	13	manner	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6053	11	mandate	nmod	by faith	12	13	manner	1	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 11696	5	wake	nmod	by drunken kids who &#39;d arrived around 1:00 am and were drinking at the springs	16	30	manner	5	yes	3
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 11696	5	wake	nmod	by drunken kids who &#39;d arrived around 1:00 am and were drinking at the springs	16	30	manner	5	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 2550	3	quote	nmod	in jpy ( the &#39; foreign currency &#39; ) per us dollar ( the &#39; base currency &#39; )	4	22	manner	5	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 2550	3	quote	nmod	in jpy ( the &#39; foreign currency &#39; ) per us dollar ( the &#39; base currency &#39; )	4	22	manner	5	yes	4
adjunct	False	False	adjunct	test	43	en-ud-test.conllu 2013	2	feel	nmod	like a sushi bar in nyc	3	8	manner	5	yes	5
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 2013	2	feel	nmod	like a sushi bar in nyc	3	8	manner	1	no	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 6055	4	affirm	nmod	as concerned citizens	0	2	manner	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6055	4	affirm	nmod	as concerned citizens	0	2	manner	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 2572	1	show	nmod	on tv	4	5	manner	5	yes	4
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 2572	1	show	nmod	on tv	4	5	manner	5	yes	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 11696	5	wake	nmod	at our campsite	13	15	manner	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 11696	5	wake	nmod	at our campsite	13	15	manner	1	yes	4
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 2018	1	go	nmod	to this urgent care center	2	6	manner	1	no	5
adjunct	False	False	adjunct	test	16	en-ud-test.conllu 2018	1	go	nmod	to this urgent care center	2	6	manner	1	no	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 11705	1	have	nmod	at the time	5	7	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11705	1	have	nmod	at the time	5	7	manner	1	no	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 6056	1	insist	nmod	, whether of the same or differing genders	22	29	manner	2	yes	3
adjunct	False	False	adjunct	train	15	en-ud-train.conllu 6056	1	insist	nmod	, whether of the same or differing genders	22	29	manner	1	no	5
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 2035	2	put	nmod	into the building	5	7	manner	1	no	5
adjunct	False	False	adjunct	test	26	en-ud-test.conllu 2035	2	put	nmod	into the building	5	7	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 258	35	stalemate	nmod	according to professor s d muni , south asia expert at the jawaharal nehru university	0	14	manner	1	no	5
adjunct	False	False	adjunct	train	92	en-ud-train.conllu 258	35	stalemate	nmod	according to professor s d muni , south asia expert at the jawaharal nehru university	0	14	manner	3	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11710	2	go	nmod	to rutgers , including their top - ranked pharmacy program	3	12	manner	1	yes	5
adjunct	False	False	adjunct	train	65	en-ud-train.conllu 11710	2	go	nmod	to rutgers , including their top - ranked pharmacy program	3	12	manner	1	no	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6060	1	affirm	nmod	in this matter	5	7	manner	5	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 6060	1	affirm	nmod	in this matter	5	7	manner	5	yes	5
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 2055	1	get	nmod	from some of their staff	8	12	manner	4	yes	4
adjunct	False	False	adjunct	test	32	en-ud-test.conllu 2055	1	get	nmod	from some of their staff	8	12	manner	5	yes	4
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 262	1	hold	nmod	between september 2002 and march 2003	9	14	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 262	1	hold	nmod	between september 2002 and march 2003	9	14	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6064	5	commit	nmod	as faith leaders	0	2	manner	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 6064	5	commit	nmod	as faith leaders	0	2	manner	4	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 8545	1	have	nmod	for people	8	9	manner	1	no	4
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 8545	1	have	nmod	for people	8	9	manner	4	yes	3
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 2064	1	live	nmod	in the neighborhood	2	4	manner	1	yes	5
adjunct	False	False	adjunct	test	32	en-ud-test.conllu 2064	1	live	nmod	in the neighborhood	2	4	manner	2	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 11714	8	rent	nmod	for a weekend	15	17	manner	1	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11714	8	rent	nmod	for a weekend	15	17	manner	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 6064	5	commit	nmod	to public action , visibility , education , and mutual support in the service of the right and freedom to marry	7	27	manner	1	yes	5
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 6064	5	commit	nmod	to public action , visibility , education , and mutual support in the service of the right and freedom to marry	7	27	manner	5	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 11763	1	experience	nmod	after the 1st treatment	17	20	manner	4	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 11763	1	experience	nmod	after the 1st treatment	17	20	manner	5	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 264	4	precede	nmod	in a new bid to revive the peace talks that were supposed to follow a ceasefire that oslo successfully brokered in february 2002	19	41	manner	4	yes	5
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 264	4	precede	nmod	in a new bid to revive the peace talks that were supposed to follow a ceasefire that oslo successfully brokered in february 2002	19	41	manner	1	yes	5
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 2068	1	call	nmod	over the weekend	2	4	manner	1	no	5
adjunct	False	False	adjunct	test	26	en-ud-test.conllu 2068	1	call	nmod	over the weekend	2	4	manner	1	yes	4
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 6073	15	locate	nmod	at http://loveallpeople.org/usconstitutiona.txt	16	17	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6073	15	locate	nmod	at http://loveallpeople.org/usconstitutiona.txt	16	17	manner	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 2677	15	marry	nmod	as to our family	0	3	manner	5	yes	4
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 2677	15	marry	nmod	as to our family	0	3	manner	1	no	4
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 2068	1	call	nmod	due to clogged kitchen sink	5	9	manner	1	yes	4
adjunct	False	False	adjunct	test	26	en-ud-test.conllu 2068	1	call	nmod	due to clogged kitchen sink	5	9	manner	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 11770	1	talk	nmod	to you	2	3	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11770	1	talk	nmod	to you	2	3	manner	2	yes	5
adjunct	False	False	adjunct	test	1	en-ud-test.conllu 206	9	make	nmod	in fall of 1999	1	4	manner	1	yes	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 206	9	make	nmod	in fall of 1999	1	4	manner	1	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 608	4	maintain	nmod	until 1995	0	1	manner	1	no	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 608	4	maintain	nmod	until 1995	0	1	manner	1	no	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 11770	1	talk	nmod	at each appointment	4	6	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11770	1	talk	nmod	at each appointment	4	6	manner	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 2677	15	marry	nmod	within the last ten days	5	9	manner	1	yes	4
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 2677	15	marry	nmod	within the last ten days	5	9	manner	1	yes	5
adjunct	False	False	adjunct	test	7	en-ud-test.conllu 2075	3	help	nmod	with pain in neck and shoulders	4	9	manner	2	yes	4
